Price,Processor_Brand,RAM,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD
32990,3.0,8,3.4,0,15.6,39.0,4.0,256,0
48990,4.0,8,3.3,0,15.6,61.0,6.0,512,0
69500,4.0,8,4.2,1,15.6,93.0,7.0,256,1024
63990,4.0,8,3.3,0,15.6,61.0,6.0,256,1024
112999,3.0,16,3.3,0,15.6,145.0,7.0,512,0
59999,4.0,8,4.7,0,15.6,104.0,6.0,1024,0
87543,4.0,16,2.7,0,15.6,104.0,6.0,1024,0
68000,3.0,8,3.0,1,15.6,105.0,7.0,512,0
41100,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
26390,3.0,8,1.0,0,15.6,39.0,4.0,512,0
39990,4.0,16,4.2,0,15.6,104.0,6.0,512,0
71950,4.0,8,3.0,1,15.6,108.0,7.0,512,0
64990,4.0,16,2.3,0,15.6,34.0,6.0,512,0
37990,4.0,8,2.4,0,15.6,104.0,6.0,512,0
43990,4.0,8,2.4,0,15.6,61.0,6.0,512,0
49431,4.0,8,2.4,0,15.6,104.0,6.0,512,0
110490,3.0,16,4.7,0,15.6,108.0,7.0,512,0
99825,3.0,16,4.2,0,15.6,145.0,7.0,1024,0
66999,4.0,16,4.2,0,15.6,108.0,7.0,512,0
109990,4.0,16,2.5,1,15.6,132.0,7.0,128,1024
70800,4.0,8,3.1,0,15.6,108.0,7.0,256,1024
62999,4.0,16,2.4,1,15.6,93.0,7.0,512,0
24499,3.0,4,1.8,1,15.6,39.0,4.0,0,1024
84990,4.0,16,3.3,0,15.6,74.0,7.0,512,0
54749,4.0,8,2.4,0,15.6,61.0,6.0,256,1024
64990,4.0,8,4.7,0,15.6,104.0,6.0,512,0
80116,4.0,16,4.2,0,15.6,104.0,6.0,512,0
81990,3.0,16,3.1,0,15.6,108.0,7.0,512,0
44990,4.0,8,3.3,0,15.6,104.0,6.0,512,0
60900,3.0,8,3.0,1,15.6,77.0,7.0,512,0
83990,4.0,16,3.4,0,15.6,104.0,6.0,1024,0
25015,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
52800,4.0,16,4.2,0,15.6,104.0,6.0,512,0
31990,4.0,8,4.2,0,15.6,34.0,6.0,512,0
65990,3.0,16,4.2,0,15.6,108.0,7.0,512,0
61990,4.0,16,4.7,1,15.6,104.0,6.0,512,0
50990,4.0,16,2.4,0,15.6,104.0,6.0,512,0
52990,4.0,16,2.4,0,15.6,104.0,6.0,1024,0
62990,4.0,8,2.7,0,15.6,74.0,7.0,1024,0
47490,4.0,8,4.2,0,15.6,34.0,6.0,512,0
30729,4.0,8,4.0,1,15.6,34.0,6.0,256,0
69700,4.0,16,3.3,0,15.6,108.0,7.0,512,0
66215,3.0,8,3.3,0,15.6,108.0,7.0,512,0
63000,4.0,8,3.1,1,15.6,77.0,7.0,512,0
97990,4.0,16,2.4,0,15.6,146.0,7.0,512,0
64990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
72899,4.0,16,3.3,0,15.6,108.0,7.0,512,0
37689,4.0,8,4.8,0,15.6,34.0,6.0,256,0
69490,4.0,16,2.7,0,15.6,131.0,7.0,512,0
65547,4.0,16,2.0,0,15.6,108.0,7.0,512,0
43490,3.0,16,2.8,0,15.6,39.0,4.0,512,0
38990,4.0,8,2.4,0,15.6,61.0,6.0,512,0
55300,3.0,16,4.2,1,15.6,39.0,4.0,512,0
52990,3.0,16,1.8,0,15.6,39.0,4.0,512,0
38990,3.0,8,2.6,0,15.6,39.0,4.0,256,0
55990,4.0,16,3.3,0,15.6,104.0,6.0,512,0
41000,4.0,8,3.0,1,15.6,34.0,6.0,256,0
54350,4.0,8,4.2,1,15.6,84.0,7.0,0,1024
46190,3.0,8,2.1,0,15.6,39.0,4.0,512,0
34490,3.0,8,2.4,0,15.6,39.0,4.0,512,0
129990,3.0,16,4.8,0,15.6,39.0,4.0,1024,0
66990,4.0,32,4.8,0,15.6,104.0,6.0,1024,0
76990,4.0,16,2.6,0,15.6,93.0,7.0,512,0
33990,4.0,8,3.0,0,15.6,61.0,6.0,512,0
40574,4.0,8,3.0,0,15.6,61.0,6.0,512,0
33500,4.0,4,1.0,1,15.6,34.0,6.0,0,1024
65990,4.0,8,4.2,0,15.6,34.0,6.0,512,0
59900,4.0,16,4.2,0,15.6,104.0,6.0,512,0
60990,4.0,16,2.5,0,15.6,104.0,6.0,512,0
48999,4.0,16,4.2,0,15.6,104.0,6.0,512,0
51299,4.0,8,2.4,0,15.6,61.0,6.0,256,1024
66000,4.0,8,2.4,1,15.6,104.0,6.0,512,0
144990,4.0,16,4.7,0,15.6,145.0,7.0,1024,0
47990,3.0,8,2.1,1,15.6,39.0,4.0,512,0
35990,4.0,8,4.0,0,15.6,34.0,6.0,0,1024
29490,3.0,8,2.6,0,15.6,61.0,4.0,256,0
42990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
42990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
42990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
51000,4.0,8,1.6,0,15.6,34.0,6.0,512,0
39900,4.0,8,1.2,0,15.6,34.0,6.0,512,0
77990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
46990,4.0,8,3.0,0,15.6,34.0,6.0,512,0
164980,4.0,16,2.7,0,15.6,150.0,7.0,1024,0
65490,3.0,8,3.3,0,15.6,108.0,7.0,512,0
74990,4.0,16,1.5,0,15.6,125.0,7.0,512,0
43500,4.0,8,1.0,0,15.6,61.0,6.0,256,0
64499,4.0,8,3.3,0,15.6,108.0,7.0,512,0
68000,4.0,16,2.5,0,15.6,77.0,7.0,512,0
71990,4.0,8,1.8,1,15.6,99.0,7.0,0,1024
63645,3.0,8,4.2,0,15.6,108.0,7.0,512,0
52990,3.0,16,2.0,0,15.6,39.0,4.0,512,0
23949,4.0,4,2.8,0,15.6,34.0,6.0,256,0
61314,4.0,8,3.3,0,15.6,65.0,7.0,512,0
77990,3.0,16,3.4,0,15.6,108.0,7.0,512,0
57990,3.0,16,2.1,0,15.6,39.0,4.0,512,0
32299,4.0,4,4.8,1,15.6,34.0,6.0,256,0
52990,4.0,8,2.4,0,15.6,104.0,6.0,512,0
25990,4.0,4,1.0,1,15.6,34.0,6.0,256,0
73500,3.0,16,3.3,1,15.6,95.0,7.0,512,0
43499,3.0,8,4.2,0,15.6,39.0,4.0,512,0
49999,4.0,8,2.4,0,15.6,43.5,5.0,512,0
119100,3.0,16,3.3,0,15.6,108.0,7.0,512,0
57990,4.0,16,4.8,0,15.6,104.0,6.0,512,0
25489,3.0,8,2.6,0,15.6,61.0,4.0,256,0
51990,4.0,16,4.7,0,15.6,104.0,6.0,512,0
89990,4.0,16,2.3,0,15.6,108.0,7.0,1024,0
48990,3.0,16,2.0,0,15.6,39.0,4.0,512,0
71900,3.0,16,3.1,0,15.6,108.0,7.0,512,0
52990,4.0,8,4.2,0,15.6,34.0,6.0,256,0
63993,4.0,8,4.2,1,15.6,104.0,6.0,512,0
81990,3.0,16,3.3,0,15.6,108.0,7.0,512,0
31699,4.0,8,1.7,0,15.6,34.0,6.0,256,0
64990,4.0,16,4.7,0,15.6,104.0,6.0,512,0
37143,4.0,8,1.2,0,15.6,34.0,6.0,1024,0
38349,3.0,8,2.1,1,15.6,39.0,4.0,0,1024
69999,4.0,16,4.7,0,15.6,104.0,6.0,512,0
45200,4.0,8,1.7,0,15.6,34.0,6.0,256,0
75990,4.0,8,4.2,0,15.6,77.0,7.0,512,0
41990,4.0,8,3.0,0,15.6,34.0,6.0,256,0
129990,4.0,16,3.4,0,15.6,131.0,7.0,512,0
40680,4.0,8,1.2,0,15.6,34.0,6.0,512,0
33990,4.0,8,3.0,1,15.6,34.0,6.0,512,0
103226,4.0,16,4.7,0,15.6,145.0,7.0,512,0
98990,4.0,16,3.4,0,15.6,145.0,7.0,1024,0
50990,4.0,8,3.3,0,15.6,61.0,6.0,256,1024
49639,4.0,8,2.5,0,15.6,104.0,6.0,512,0
77990,4.0,16,2.8,0,15.6,104.0,6.0,512,0
122990,4.0,16,2.2,1,15.6,104.0,6.0,512,0
358999,4.0,16,1.8,0,15.6,163.0,7.0,1024,0
84990,4.0,16,1.8,0,15.6,104.0,6.0,512,0
109990,4.0,16,1.9,1,15.6,104.0,6.0,512,0
107000,4.0,16,2.2,1,15.6,104.0,6.0,1024,0
115290,4.0,16,3.4,0,15.6,145.0,7.0,512,0
33168,4.0,8,2.0,0,15.6,61.0,6.0,256,0
82990,3.0,8,4.2,0,15.6,131.0,7.0,512,0
102990,4.0,16,2.5,1,15.6,145.0,7.0,1024,0
65890,4.0,16,4.7,0,15.6,93.0,7.0,512,0
74990,4.0,16,2.6,1,15.6,104.0,6.0,512,0
71039,4.0,16,2.0,1,15.6,131.0,7.0,512,0
39300,4.0,8,4.2,0,15.6,34.0,6.0,512,0
36990,4.0,8,3.0,0,15.6,34.0,6.0,256,0
36990,3.0,8,2.6,0,15.6,39.0,4.0,256,0
53590,3.0,16,4.0,0,15.6,77.0,7.0,512,0
48390,4.0,8,1.7,0,15.6,104.0,6.0,512,0
37999,4.0,4,4.0,1,15.6,34.0,6.0,256,0
57990,4.0,8,2.4,0,15.6,77.0,7.0,256,1024
135008,3.0,8,2.0,1,15.6,39.0,4.0,512,0
42990,4.0,8,4.2,0,15.6,104.0,6.0,512,0
33990,4.0,4,3.0,1,15.6,34.0,6.0,256,0
90490,4.0,16,4.2,1,15.6,104.0,6.0,512,0
104990,3.0,16,3.3,0,15.6,145.0,7.0,512,0
65500,4.0,8,2.8,0,15.6,84.0,7.0,256,1024
38490,4.0,8,4.2,0,15.6,34.0,6.0,512,0
32990,4.0,4,1.2,1,15.6,34.0,6.0,256,0
34990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
43499,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
49990,4.0,8,2.4,0,15.6,34.0,6.0,512,0
115000,3.0,16,3.3,1,15.6,108.0,7.0,1024,0
33499,4.0,16,4.2,1,15.6,61.0,6.0,256,1024
35548,4.0,8,1.7,0,15.6,34.0,6.0,512,0
87021,3.0,16,4.7,0,15.6,145.0,7.0,512,0
151690,3.0,16,3.3,0,15.6,145.0,7.0,1024,0
90499,3.0,16,4.2,0,15.6,114.0,7.0,512,0
49650,4.0,8,2.4,0,15.6,104.0,6.0,512,0
34990,3.0,8,3.4,0,15.6,61.0,4.0,512,0
49990,4.0,8,2.4,0,15.6,61.0,6.0,512,0
33990,4.0,4,1.2,1,15.6,34.0,6.0,256,0
249990,4.0,32,2.0,1,15.6,91.0,7.0,1024,0
119990,4.0,16,2.3,0,15.6,145.0,7.0,1024,0
42990,4.0,8,3.0,0,15.6,61.0,6.0,256,1024
102990,4.0,16,2.3,0,15.6,131.0,7.0,512,0
64990,3.0,16,3.1,0,15.6,108.0,7.0,512,0
57999,3.0,8,4.7,0,15.6,74.0,7.0,512,0
56390,4.0,8,3.3,0,15.6,106.0,7.0,512,0
96000,4.0,16,2.3,1,15.6,104.0,6.0,512,0
104875,4.0,16,2.3,0,15.6,104.0,6.0,512,0
68499,4.0,16,4.7,0,15.6,77.0,7.0,512,0
103060,4.0,16,4.7,0,15.6,125.0,7.0,512,0
31990,3.0,8,3.4,1,15.6,39.0,4.0,512,0
36799,3.0,8,2.1,0,15.6,39.0,4.0,512,0
58990,3.0,16,4.2,1,15.6,39.0,4.0,1024,0
41500,3.0,4,2.1,1,15.6,39.0,4.0,256,0
215000,3.0,16,4.8,0,15.6,163.0,7.0,1024,0
69999,4.0,16,1.7,0,15.6,104.0,6.0,512,0
27890,4.0,8,1.1,0,15.6,34.0,6.0,256,0
32990,4.0,8,3.0,0,15.6,61.0,6.0,512,0
36350,4.0,8,3.0,0,15.6,34.0,6.0,256,0
132790,4.0,16,4.0,0,15.6,163.0,7.0,1024,0
108900,4.0,16,4.7,1,15.6,104.0,6.0,512,0
91590,4.0,16,4.7,0,15.6,115.0,7.0,512,0
106990,4.0,16,3.4,0,15.6,145.0,7.0,512,0
88490,3.0,16,4.7,0,15.6,108.0,7.0,1024,0
91500,4.0,16,2.8,0,15.6,104.0,6.0,512,0
61990,4.0,8,2.4,1,15.6,61.0,6.0,256,1024
206250,4.0,16,2.3,0,15.6,145.0,7.0,1024,0
65990,4.0,8,2.2,0,15.6,77.0,7.0,512,0
71890,4.0,8,2.4,0,15.6,77.0,7.0,512,0
91500,4.0,16,4.7,0,15.6,108.0,7.0,1024,0
54950,4.0,16,3.1,0,15.6,77.0,7.0,512,0
64990,4.0,16,4.7,1,15.6,104.0,6.0,512,0
105999,3.0,16,3.3,0,15.6,145.0,7.0,512,1024
175000,3.0,16,4.8,0,15.6,146.0,7.0,1024,0
62990,4.0,16,4.7,1,15.6,61.0,6.0,512,0
63990,4.0,16,2.5,1,15.6,101.0,7.0,512,0
142990,3.0,16,4.2,0,15.6,145.0,7.0,1024,0
124995,4.0,16,2.3,0,15.6,131.0,7.0,512,0
74990,4.0,8,4.2,0,15.6,125.0,7.0,512,0
109990,4.0,8,2.6,0,15.6,139.0,7.0,512,0
51990,4.0,8,2.4,0,15.6,34.0,6.0,512,0
70600,4.0,16,3.3,0,15.6,104.0,6.0,512,0
62980,4.0,16,1.7,0,15.6,61.0,6.0,512,0
35990,4.0,16,3.0,0,15.6,34.0,6.0,512,0
27990,4.0,8,1.2,0,15.6,34.0,6.0,256,0
73990,4.0,16,4.7,0,15.6,96.0,7.0,512,0
35990,3.0,8,2.4,0,15.6,39.0,4.0,512,0
53990,4.0,16,2.9,0,15.6,74.0,7.0,512,0
53990,4.0,16,4.2,1,15.6,104.0,6.0,512,0
35990,3.0,8,4.0,0,15.6,39.0,4.0,512,0
41990,4.0,16,1.2,0,15.6,34.0,6.0,512,0
47990,3.0,8,4.0,0,15.6,39.0,4.0,256,1024
31500,4.0,8,1.7,0,15.6,34.0,6.0,256,0
37990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
28990,4.0,8,2.5,0,15.6,34.0,6.0,512,0
19990,4.0,4,2.8,0,15.6,34.0,6.0,256,0
52990,4.0,16,4.2,0,15.6,104.0,6.0,512,0
82999,4.0,16,2.3,0,15.6,131.0,7.0,1024,0
28990,4.0,8,4.7,0,15.6,104.0,6.0,512,0
77900,3.0,16,4.2,0,15.6,108.0,7.0,512,0
56990,4.0,16,2.0,0,15.6,34.0,6.0,512,0
59990,4.0,8,2.7,0,15.6,74.0,7.0,512,0
60990,3.0,16,3.1,0,15.6,74.0,7.0,512,0
40132,4.0,8,4.2,0,15.6,34.0,6.0,512,0
63999,4.0,8,2.4,0,15.6,104.0,6.0,512,0
77550,4.0,16,2.0,1,15.6,108.0,7.0,512,0
65990,3.0,16,3.3,0,15.6,108.0,7.0,512,0
60990,4.0,8,2.7,0,15.6,108.0,7.0,512,0
95990,4.0,16,2.4,0,15.6,125.0,7.0,512,0
97990,3.0,16,3.1,0,15.6,108.0,7.0,512,0
32590,4.0,8,3.3,0,15.6,34.0,6.0,512,0
62849,4.0,16,4.8,0,15.6,74.0,7.0,512,0
89990,3.0,16,4.7,0,15.6,108.0,7.0,512,0
43990,4.0,16,2.3,0,15.6,104.0,6.0,512,0
201990,3.0,16,4.8,0,15.6,163.0,7.0,1024,0
34990,3.0,8,2.6,0,15.6,39.0,4.0,512,0
201990,3.0,16,4.8,0,15.6,163.0,7.0,1024,0
32649,4.0,8,4.2,0,15.6,104.0,6.0,512,0
108990,4.0,16,1.5,0,15.6,125.0,7.0,512,0
55990,3.0,16,4.0,0,15.6,39.0,4.0,1024,0
88990,4.0,16,4.7,0,15.6,125.0,7.0,512,0
52539,3.0,16,4.2,0,15.6,39.0,4.0,512,0
211990,3.0,16,4.8,0,15.6,169.0,7.0,1024,0
283589,4.0,32,2.5,0,15.6,176.0,7.0,1024,0
80490,3.0,8,2.9,1,15.6,77.0,7.0,512,0
73990,4.0,16,1.7,0,15.6,104.0,6.0,512,0
169980,3.0,16,4.8,0,15.6,39.0,4.0,1024,0
189990,3.0,16,4.8,0,15.6,169.0,7.0,1024,0
107991,3.0,16,4.7,0,15.6,145.0,7.0,1024,0
47990,4.0,8,1.3,0,15.6,61.0,6.0,512,0
101490,4.0,16,3.4,0,15.6,125.0,7.0,512,0
88990,3.0,16,4.2,1,15.6,39.0,4.0,512,0
101890,3.0,16,3.4,0,15.6,146.0,7.0,512,0
108990,3.0,16,3.3,0,15.6,145.0,7.0,1024,0
128990,3.0,16,3.1,0,15.6,131.0,7.0,1024,0
62363,4.0,8,1.0,0,15.6,34.0,6.0,512,0
68999,4.0,16,1.4,0,15.6,61.0,6.0,512,0
109032,4.0,16,4.8,0,15.6,146.0,7.0,1024,0
79999,4.0,16,1.8,0,15.6,104.0,6.0,512,0
68990,4.0,8,1.4,0,15.6,104.0,6.0,512,0
67990,4.0,8,1.3,0,15.6,104.0,6.0,512,0
52990,3.0,8,3.3,0,15.6,74.0,7.0,512,0
42902,4.0,8,4.2,0,15.6,34.0,6.0,256,0
83990,4.0,16,1.7,0,15.6,104.0,6.0,512,0
148690,4.0,16,5.5,0,15.6,146.0,7.0,1024,0
42990,3.0,8,4.2,0,15.6,39.0,4.0,512,0
149990,4.0,16,4.8,0,15.6,125.0,7.0,1024,0
66990,3.0,16,3.1,0,15.6,74.0,7.0,512,0
35990,4.0,16,4.2,0,15.6,104.0,6.0,512,0
79999,4.0,16,1.8,0,15.6,34.0,6.0,512,0
181990,4.0,32,4.8,1,15.6,135.0,6.0,1024,0
73990,4.0,16,1.3,0,15.6,104.0,6.0,512,0
96990,4.0,16,1.2,1,15.6,135.0,6.0,1024,0
33990,4.0,8,3.0,0,15.6,34.0,6.0,256,0
102490,4.0,16,4.8,0,15.6,125.0,7.0,1024,0
63990,4.0,8,4.2,0,15.6,74.0,7.0,512,0
81990,4.0,16,4.7,0,15.6,125.0,7.0,512,0
85990,4.0,16,4.7,0,15.6,104.0,6.0,1024,0
100990,3.0,16,3.4,0,15.6,125.0,7.0,512,0
111850,3.0,16,3.4,0,15.6,146.0,7.0,1024,0
64990,4.0,8,4.8,0,15.6,34.0,6.0,512,0
142990,3.0,16,4.0,0,15.6,162.0,7.0,1024,0
48480,3.0,16,2.0,0,15.6,39.0,4.0,512,0
33990,4.0,8,3.3,0,15.6,34.0,6.0,512,0
39500,4.0,8,1.2,0,15.6,34.0,6.0,512,0
27990,4.0,8,2.0,0,15.6,34.0,6.0,512,0
36990,4.0,8,4.2,0,15.6,34.0,6.0,512,0
44999,3.0,16,1.8,0,15.6,39.0,4.0,512,0
79990,4.0,16,1.4,0,15.6,61.0,6.0,512,0
72990,4.0,16,1.4,0,15.6,34.0,6.0,512,0
41500,4.0,8,4.2,0,15.6,34.0,6.0,512,0
78490,3.0,8,4.2,0,15.6,39.0,4.0,512,0
70990,4.0,16,3.1,0,15.6,108.0,7.0,512,0
63990,4.0,16,3.3,0,15.6,74.0,7.0,512,0
67999,3.0,16,4.2,0,15.6,39.0,4.0,512,0
108990,4.0,16,1.4,1,15.6,124.0,6.0,512,0
50990,3.0,16,1.8,0,15.6,39.0,4.0,512,0
25999,4.0,8,1.1,0,15.6,34.0,6.0,512,0
56463,3.0,16,4.7,0,15.6,39.0,4.0,512,0
58900,3.0,8,4.2,0,15.6,39.0,4.0,512,0
94990,3.0,16,3.1,0,15.6,125.0,7.0,1024,0
48990,4.0,16,2.4,0,15.6,104.0,6.0,512,0
34100,3.0,8,2.4,0,15.6,39.0,4.0,512,0
47799,4.0,8,1.3,0,15.6,104.0,6.0,512,0
44190,4.0,8,3.3,0,15.6,34.0,6.0,512,0
43890,3.0,8,4.0,0,15.6,39.0,4.0,512,0
44800,3.0,8,2.8,0,15.6,39.0,4.0,512,0
79990,3.0,16,3.1,0,15.6,108.0,7.0,512,0
72990,4.0,8,3.3,0,15.6,108.0,7.0,512,0
70990,4.0,16,4.7,1,15.6,104.0,6.0,1024,0
107500,3.0,16,4.7,0,15.6,131.0,7.0,1024,0
42990,4.0,8,1.7,0,15.6,61.0,6.0,512,0
62899,4.0,8,4.2,0,15.6,104.0,6.0,512,0
60070,4.0,8,3.3,0,15.6,61.0,6.0,512,0
51499,3.0,8,2.3,0,15.6,39.0,4.0,512,0
63090,4.0,16,3.3,0,15.6,61.0,6.0,512,0
44990,4.0,8,3.0,1,15.6,34.0,6.0,256,1024
64990,3.0,8,4.2,0,15.6,77.0,7.0,512,0
55530,3.0,16,2.3,0,15.6,39.0,4.0,512,0
83990,4.0,16,2.4,0,15.6,104.0,6.0,512,0
104990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
221499,4.0,32,2.5,0,15.6,164.0,7.0,1024,0
134990,3.0,16,4.8,0,15.6,163.0,7.0,1024,0
195000,4.0,32,2.3,0,15.6,173.0,7.0,1024,0
247900,4.0,32,2.7,0,15.6,170.0,7.0,1024,0
31999,4.0,4,1.7,0,15.6,17.0,6.0,256,0
109990,4.0,16,2.8,0,15.6,104.0,6.0,1024,0
173990,4.0,16,4.7,0,15.6,150.0,7.0,1024,0
249990,4.0,32,3.4,0,15.6,131.0,7.0,1024,0
129990,4.0,16,2.1,0,15.6,131.0,7.0,1024,0
32990,3.0,4,3.4,0,15.6,39.0,4.0,128,0
44206,4.0,8,4.2,0,15.6,104.0,6.0,0,1024
152001,3.0,16,3.3,0,15.6,145.0,7.0,1024,0
60990,4.0,8,2.0,0,15.6,66.0,7.0,1024,0
67399,3.0,8,4.0,1,15.6,77.0,7.0,0,1024
92990,3.0,16,4.2,0,15.6,145.0,7.0,256,1024
246990,4.0,16,4.7,0,15.6,145.0,7.0,1024,0
78990,3.0,8,2.9,1,15.6,77.0,7.0,512,0
58990,4.0,16,1.3,0,15.6,104.0,6.0,512,0
74999,4.0,8,2.7,0,15.6,108.0,7.0,512,0
76900,4.0,16,4.2,0,15.6,108.0,7.0,512,0
109490,4.0,16,4.8,0,15.6,104.0,6.0,1024,0
58990,4.0,16,1.3,0,15.6,104.0,6.0,512,0
92500,3.0,16,3.1,1,15.6,108.0,7.0,1024,0
232290,4.0,16,4.7,0,15.6,167.0,7.0,512,0
154000,4.0,16,2.6,1,15.6,149.0,7.0,1024,0
108000,3.0,16,3.3,0,15.6,131.0,7.0,1024,0
53990,3.0,16,4.2,0,15.6,39.0,4.0,512,0
39990,4.0,8,4.0,1,15.6,34.0,6.0,256,1024
62990,3.0,16,4.0,0,15.6,39.0,4.0,512,0
189900,4.0,32,4.8,0,15.6,155.0,7.0,1024,0
37990,4.0,8,3.0,0,15.6,34.0,6.0,512,0
30790,4.0,4,1.1,0,15.6,34.0,6.0,0,1024
225337,4.0,16,2.3,0,15.6,163.0,7.0,1024,0
73890,3.0,8,3.3,0,15.6,108.0,7.0,512,0
65990,4.0,8,1.8,1,15.6,85.0,7.0,512,0
51890,3.0,16,2.1,1,15.6,39.0,4.0,512,0
20990,3.0,4,2.5,1,15.6,39.0,4.0,0,1024
58990,4.0,8,1.6,1,15.6,103.0,7.0,256,1024
63362,4.0,8,2.5,1,15.6,59.0,7.0,0,2048
88990,4.0,8,2.2,1,15.6,118.0,7.0,128,1024
44990,4.0,8,1.6,1,15.6,32.0,7.0,0,1024
35190,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
28990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
103245,4.0,8,2.8,1,15.6,121.0,7.0,128,1024
86000,4.0,8,2.8,1,15.6,110.0,7.0,0,1024
99990,4.0,16,2.8,1,15.6,133.5,7.0,1024,0
74990,4.0,8,2.5,1,15.6,101.0,7.0,512,0
37999,3.0,8,3.4,1,15.6,39.0,4.0,512,0
80485,4.0,8,3.4,0,15.6,34.0,6.0,512,0
24490,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
52990,4.0,8,2.3,1,15.6,99.0,7.0,0,1024
22000,3.0,4,2.0,1,15.6,39.0,4.0,0,1024
76990,4.0,16,2.6,1,15.6,104.0,6.0,512,0
45899,4.0,4,1.6,1,15.6,85.0,7.0,256,0
55000,4.0,8,1.0,1,15.6,34.0,6.0,512,0
22990,4.0,4,1.6,1,15.6,5.0,6.0,0,1024
38990,3.0,8,2.1,1,15.6,39.0,4.0,0,1024
114990,4.0,16,2.8,1,15.6,132.0,7.0,256,1024
54990,4.0,8,2.3,1,15.6,99.0,7.0,16,1024
85760,4.0,16,2.7,1,15.6,59.0,7.0,0,2048
41990,4.0,8,1.7,0,15.6,34.0,6.0,256,1024
28338,4.0,4,2.0,1,15.6,39.0,4.0,0,1024
111890,4.0,8,1.8,1,15.6,103.0,7.0,256,1024
23244,4.0,4,1.6,1,15.6,12.0,6.0,0,1024
52990,4.0,8,1.6,1,15.6,99.0,7.0,0,1024
30227,3.0,8,3.0,1,15.6,14.0,4.0,0,1024
41590,4.0,8,1.6,1,15.6,37.0,7.0,0,1024
116500,4.0,16,4.8,0,15.6,125.0,7.0,1024,0
27490,3.0,4,2.5,1,15.6,39.0,4.0,0,1024
34990,4.0,4,2.1,1,15.6,34.0,6.0,256,0
114990,4.0,16,4.7,0,15.6,145.0,7.0,1024,0
40190,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
39242,4.0,8,1.6,1,15.6,89.0,7.0,256,1024
29990,4.0,8,2.0,1,15.6,39.0,4.0,0,1024
67990,4.0,8,2.2,1,15.6,110.0,7.0,16,1024
57990,3.0,8,2.3,1,15.6,91.0,7.0,512,0
20990,4.0,4,1.1,1,15.6,34.0,6.0,0,1024
76627,4.0,16,2.6,1,15.6,128.0,7.0,256,1024
30490,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
45990,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
30490,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
34859,4.0,8,1.6,1,15.6,89.0,7.0,0,1024
20411,4.0,4,1.6,1,15.6,5.0,6.0,0,1024
22990,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
23266,4.0,4,2.3,1,15.6,7.0,6.0,0,500
30990,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
22255,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
24990,3.0,4,2.4,1,15.6,39.0,4.0,0,1024
35890,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
29990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
42999,4.0,8,2.5,1,15.6,39.0,4.0,0,1024
79990,4.0,8,2.2,1,15.6,110.0,7.0,128,1024
59890,4.0,8,2.5,1,15.6,62.0,7.0,128,1024
30990,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
49990,4.0,8,2.5,1,15.6,40.0,7.0,256,1024
20231,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
24990,4.0,4,1.1,1,15.6,34.0,6.0,0,1024
24371,3.0,8,2.0,1,15.6,39.0,4.0,0,1024
21690,3.0,4,3.0,1,15.6,39.0,4.0,0,1024
47890,3.0,8,2.1,1,15.6,39.0,4.0,0,1024
30990,3.0,8,2.3,0,15.6,39.0,4.0,512,0
17990,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
14990,4.0,4,1.1,1,15.6,34.0,6.0,0,1024
22991,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
25990,4.0,4,1.1,1,15.6,6.0,6.0,0,500
20990,4.0,4,1.6,1,15.6,5.0,6.0,0,500
21990,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
57859,4.0,8,2.4,1,15.6,77.0,7.0,512,0
62900,4.0,16,2.4,1,15.6,104.0,6.0,512,0
39990,3.0,8,2.1,1,15.6,39.0,4.0,512,0
46911,4.0,8,1.6,1,15.6,34.0,6.0,0,1024
29632,4.0,4,2.4,1,15.6,34.0,6.0,0,1024
41391,4.0,8,1.1,1,15.6,34.0,6.0,0,1024
59990,4.0,8,2.4,1,15.6,77.0,7.0,256,1024
